filename,gene_time,sliding_time,pr_dim1,pr_dim2,pr_dim3
dog_258.jpg,1.8437159061431885,5.6815879344940186,0.9957264957264957,0.9188034188034188,0.8547008547008547
dog_28.jpg,1.601506233215332,3.851700782775879,1.0,0.8351254480286738,0.9354838709677419
dog_283.jpg,2.481353998184204,4.607173442840576,1.0,0.8683473389355743,0.9943977591036415
dog_302.jpg,1.492347240447998,9.092500686645508,0.9941690962099126,0.9008746355685131,0.9941690962099126
dog_303.jpg,2.1462574005126953,8.603523969650269,0.9444444444444444,0.8282828282828283,0.8787878787878788
dog_313.jpg,1.9468700885772705,1.9134888648986816,0.9941176470588236,0.9470588235294117,0.9058823529411765
dog_327.jpg,1.1876521110534668,9.823904514312744,0.967654986522911,0.9164420485175202,0.5983827493261455
dog_344.jpg,1.5095434188842773,8.599810123443604,0.9965986394557823,0.8775510204081632,0.7857142857142857
dog_354.jpg,1.5185730457305908,4.031622886657715,1.0,0.8857142857142857,0.9464285714285714
dog_355.jpg,1.6783156394958496,6.344165563583374,0.995850622406639,0.8838174273858921,0.8215767634854771
dog_360.jpg,1.9289467334747314,5.4729087352752686,1.0,0.7928802588996764,0.8737864077669902
dog_364.jpg,1.86519455909729,1.1341331005096436,0.993006993006993,0.8951048951048951,1.0
dog_369.jpg,2.07484769821167,8.071836948394775,0.9971509971509972,0.8632478632478633,0.9914529914529915
dog_377.jpg,2.2001194953918457,3.3205959796905518,1.0,0.842911877394636,0.9731800766283525
dog_380.jpg,1.6319291591644287,3.9780800342559814,0.9273504273504274,0.8931623931623932,0.6538461538461539
dog_398.jpg,1.9052178859710693,2.218017816543579,1.0,0.6126126126126126,0.918918918918919
dog_415.jpg,1.7759180068969727,3.9991140365600586,1.0,0.8068965517241379,0.9241379310344827
dog_421.jpg,2.0680930614471436,8.011204957962036,0.9927007299270073,0.9306569343065694,0.8978102189781022
dog_43.jpg,1.6237752437591553,8.583415508270264,0.9880952380952381,0.9910714285714286,0.8363095238095238
dog_44.jpg,1.87143874168396,4.571340560913086,1.0,0.8930041152263375,0.8765432098765432
dog_442.jpg,1.8928334712982178,7.21847677230835,0.9921875,0.84375,0.6510416666666666
dog_443.jpg,1.8695168495178223,4.800013065338135,0.9821428571428571,0.9714285714285714,0.9428571428571428
dog_461.jpg,1.624122142791748,2.857835531234741,1.0,0.8589743589743589,0.9444444444444444
dog_462.jpg,2.0435001850128174,3.065291404724121,1.0,0.9428571428571428,0.9918367346938776
dog_464.jpg,2.288193702697754,8.987258434295654,0.8854166666666666,0.6909722222222222,0.8125
dog_472.jpg,1.4558205604553223,10.96667194366455,0.997920997920998,0.8835758835758836,0.6902286902286903
dog_476.jpg,1.5569908618927002,2.699169397354126,0.9518716577540107,0.8770053475935828,0.9090909090909091
dog_482.jpg,1.7275221347808838,2.182652235031128,0.9914529914529915,0.8974358974358975,1.0
dog_517.jpg,1.7646348476409912,5.468583583831787,0.9830508474576272,0.9525423728813559,0.9491525423728814
dog_518.jpg,2.849512815475464,1.2541821002960205,1.0,0.8275862068965517,0.764367816091954
dog_519.jpg,1.3759663105010986,3.210908889770508,0.9382022471910112,0.9101123595505618,0.8876404494382022
dog_520.jpg,1.534477710723877,18.26018452644348,0.9682926829268292,0.9195121951219513,0.7439024390243902
dog_521.jpg,1.7590093612670898,2.2367348670959473,0.9901960784313726,1.0,0.8529411764705882
dog_522.jpg,1.5346486568450928,5.876245737075806,0.9905362776025236,0.9779179810725552,0.9211356466876972
dog_528.jpg,1.5893261432647705,3.9113106727600098,1.0,0.8661087866108786,0.9456066945606695
dog_534.jpg,1.9395499229431152,4.596888065338135,0.9839228295819936,0.8938906752411575,0.8906752411575563
dog_536.jpg,2.1889126300811768,5.293022155761719,0.9761904761904762,0.891156462585034,0.7993197278911565
dog_551.jpg,2.18190598487854,5.941601753234863,0.987603305785124,0.7148760330578512,0.8223140495867769
dog_563.jpg,1.6289777755737305,2.7575747966766357,1.0,0.9116022099447514,1.0
dog_59.jpg,1.5568914413452148,4.952455520629883,0.9925650557620818,0.9442379182156134,0.9814126394052045
dog_68.jpg,1.9216554164886475,2.1731131076812744,1.0,1.0,0.8346456692913385
dog_75.jpg,1.7619578838348389,4.349933862686157,1.0,0.975975975975976,0.4114114114114114
dog_89.jpg,1.892892837524414,2.7177999019622803,1.0,0.7486910994764397,0.6596858638743456
